Date,Base Currency,Target Currency,Exchange Rate
2022-12-08,USD,MDL,19.349933
2022-12-08,USD,MGA,4376.771369
2022-12-08,USD,MKD,58.363842
2022-12-08,USD,MMK,2099.570918
2022-12-08,USD,MNT,3406.965265
2022-12-08,USD,MOP,8.017126
2022-12-08,USD,MRU,37.861787
2022-12-08,USD,MUR,43.997784
2022-12-08,USD,MVR,15.35
2022-12-08,USD,MWK,1021.27776
2022-12-08,USD,MXN,19.627809
2022-12-08,USD,MYR,4.398
2022-12-08,USD,MZN,63.850001
2022-12-08,USD,NAD,17.16
2022-12-08,USD,NGN,444.97
2022-12-08,USD,NIO,36.463404
2022-12-08,USD,NOK,9.965385
2022-12-08,USD,NPR,131.840515
2022-12-08,USD,NZD,1.568203
2022-12-08,USD,OMR,0.385039
2022-12-08,USD,PAB,1
2022-12-08,USD,PEN,3.865131
2022-12-08,USD,PGK,3.524114
2022-12-08,USD,PHP,55.320003
2022-12-08,USD,PKR,224.622479
2022-12-08,USD,PLN,4.438908
2022-12-08,USD,PYG,7174.938142
2022-12-08,USD,QAR,3.643621
2022-12-08,USD,RON,4.6596
2022-12-08,USD,RSD,111.080298
2022-12-08,USD,RUB,63.275
2022-12-08,USD,RWF,1083.581454
2022-12-08,USD,SAR,3.760466
2022-12-08,USD,SBD,8.196859
2022-12-08,USD,SCR,13.533956
2022-12-08,USD,SDG,571.5
2022-12-08,USD,SEK,10.328825
2022-12-08,USD,SGD,1.35324
2022-12-08,USD,SHP,0.817382
2022-12-08,USD,SLL,17665
2022-12-08,USD,SOS,568.430717
2022-12-08,USD,SRD,31.606
2022-12-08,USD,SSP,130.26
2022-12-08,USD,STD,22823.990504
2022-12-08,USD,STN,23.47734
2022-12-08,USD,SVC,8.749144
2022-12-08,USD,SYP,2512.53
2022-12-08,USD,SZL,17.161738
2022-12-08,USD,THB,34.738831
2022-12-08,USD,TJS,10.073837
2022-12-08,USD,TMT,3.505
2022-12-08,USD,TND,3.2075
2022-12-08,USD,TOP,2.344563
2022-12-08,USD,TRY,18.6458
2022-12-08,USD,TTD,6.786642
2022-12-08,USD,TWD,30.636201
2022-12-08,USD,TZS,2332
2022-12-08,USD,UAH,36.927095
2022-12-08,USD,UGX,3687.561019
2022-12-08,USD,USD,1
2022-12-08,USD,UYU,39.084264
2022-12-08,USD,UZS,11265.614543
2022-12-08,USD,VES,12.64565
2022-12-08,USD,VND,23806.717002
2022-12-08,USD,VUV,118.044
2022-12-08,USD,WST,2.69755
2022-12-08,USD,XAF,621.421246
2022-12-08,USD,XAG,0.04330886
2022-12-08,USD,XAU,0.00055891
2022-12-08,USD,XCD,2.70255
2022-12-08,USD,XDR,0.75534
2022-12-08,USD,XOF,621.421246
2022-12-08,USD,XPD,0.00051987
2022-12-08,USD,XPF,113.048996
2022-12-08,USD,XPT,0.00099011
2022-12-08,USD,YER,250.249937
2022-12-08,USD,ZAR,17.166401
2022-12-08,USD,ZMW,17.332914
2022-12-08,USD,ZWL,322
2022-12-09,USD,AED,3.673
2022-12-09,USD,AFN,87.5
2022-12-09,USD,ALL,110.05
2022-12-09,USD,AMD,395.3
2022-12-09,USD,ANG,1.801982
2022-12-09,USD,AOA,504.1686
2022-12-09,USD,ARS,169.621485
2022-12-09,USD,AUD,1.471021
2022-12-09,USD,AWG,1.8
2022-12-09,USD,AZN,1.7
2022-12-09,USD,BAM,1.852989
2022-12-09,USD,BBD,2
2022-12-09,USD,BDT,103.335853
2022-12-09,USD,BGN,1.856835
2022-12-09,USD,BHD,0.376714
2022-12-09,USD,BIF,2063
2022-12-09,USD,BMD,1
2022-12-09,USD,BND,1.350437
2022-12-09,USD,BOB,6.909041
2022-12-09,USD,BRL,5.2405
2022-12-09,USD,BSD,1
2022-12-09,USD,BTC,5.8387972e-05
2022-12-09,USD,BTN,82.332375
2022-12-09,USD,BWP,12.884685
2022-12-09,USD,BYN,2.523625
2022-12-09,USD,BZD,2.015386
2022-12-09,USD,CAD,1.37265
2022-12-09,USD,CDF,2040
2022-12-09,USD,CHF,0.9349
2022-12-09,USD,CLF,0.031235
2022-12-09,USD,CLP,862
2022-12-09,USD,CNH,6.97217
2022-12-09,USD,CNY,6.9578
2022-12-09,USD,COP,4825.90507
2022-12-09,USD,CRC,586.114703
2022-12-09,USD,CUC,1
2022-12-09,USD,CUP,25.75
2022-12-09,USD,CVE,105
2022-12-09,USD,CZK,23.0421
2022-12-09,USD,DJF,177.5
2022-12-09,USD,DKK,7.0621
2022-12-09,USD,DOP,55.0775
2022-12-09,USD,DZD,138.186679
2022-12-09,USD,EGP,24.575764
2022-12-09,USD,ERN,15
2022-12-09,USD,ETB,53.4
2022-12-09,USD,EUR,0.948157
2022-12-09,USD,FJD,2.19545
2022-12-09,USD,FKP,0.815345
2022-12-09,USD,GBP,0.815345
2022-12-09,USD,GEL,2.66
2022-12-09,USD,GGP,0.815345
2022-12-09,USD,GHS,13.05
2022-12-09,USD,GIP,0.815345
2022-12-09,USD,GMD,62.425
2022-12-09,USD,GNF,8775
2022-12-09,USD,GTQ,7.907651
2022-12-09,USD,GYD,209.297656
2022-12-09,USD,HKD,7.78595
2022-12-09,USD,HNL,24.689999
2022-12-09,USD,HRK,7.1716
2022-12-09,USD,HTG,142.043962
2022-12-09,USD,HUF,397.445
2022-12-09,USD,IDR,15603.5
2022-12-09,USD,ILS,3.41905
2022-12-09,USD,IMP,0.815345
2022-12-09,USD,INR,82.4401
2022-12-09,USD,IQD,1460.5
2022-12-09,USD,IRR,41350
2022-12-09,USD,ISK,141.92
2022-12-09,USD,JEP,0.815345
2022-12-09,USD,JMD,153.856483
2022-12-09,USD,JOD,0.7093
2022-12-09,USD,JPY,136.56500786
2022-12-09,USD,KES,122.9
2022-12-09,USD,KGS,84.95
2022-12-09,USD,KHR,4122
2022-12-09,USD,KMF,466.375397
2022-12-09,USD,KPW,900
2022-12-09,USD,KRW,1304.27
2022-12-09,USD,KWD,0.306781
2022-12-09,USD,KYD,0.833231
2022-12-09,USD,KZT,470.285635
2022-12-09,USD,LAK,17340
2022-12-09,USD,LBP,1522
2022-12-09,USD,LKR,367.449832
2022-12-09,USD,LRD,154.000004
2022-12-09,USD,LSL,17.16
2022-12-09,USD,LYD,4.845
2022-12-09,USD,MAD,10.5445
2022-12-09,USD,MDL,19.340569
2022-12-09,USD,MGA,4380
2022-12-09,USD,MKD,58.430278
2022-12-09,USD,MMK,2099.717942
2022-12-09,USD,MNT,3406.965265
2022-12-09,USD,MOP,8.01423
2022-12-09,USD,MRU,37.8
2022-12-09,USD,MUR,43.653695
2022-12-09,USD,MVR,15.35
2022-12-09,USD,MWK,1022.5
2022-12-09,USD,MXN,19.7769
2022-12-09,USD,MYR,4.4035
2022-12-09,USD,MZN,63.899991
2022-12-09,USD,NAD,17.16
2022-12-09,USD,NGN,444.97
2022-12-09,USD,NIO,36.4
2022-12-09,USD,NOK,10.01498
2022-12-09,USD,NPR,131.731962
2022-12-09,USD,NZD,1.56055
2022-12-09,USD,OMR,0.384975
2022-12-09,USD,PAB,1
2022-12-09,USD,PEN,3.8435
2022-12-09,USD,PGK,3.525
2022-12-09,USD,PHP,55.350504
2022-12-09,USD,PKR,224.65
2022-12-09,USD,PLN,4.45255
2022-12-09,USD,PYG,7140.396469
2022-12-09,USD,QAR,3.64075
2022-12-09,USD,RON,4.6743
2022-12-09,USD,RSD,111.321625
2022-12-09,USD,RUB,62.515002
2022-12-09,USD,RWF,1071.954098
2022-12-09,USD,SAR,3.760655
2022-12-09,USD,SBD,8.196859
2022-12-09,USD,SCR,13.606255
2022-12-09,USD,SDG,571.5
2022-12-09,USD,SEK,10.37511
2022-12-09,USD,SGD,1.3561
2022-12-09,USD,SHP,0.815345
2022-12-09,USD,SLL,17665
2022-12-09,USD,SOS,568.5
2022-12-09,USD,SRD,31.592
2022-12-09,USD,SSP,130.26
2022-12-09,USD,STD,22823.990504
2022-12-09,USD,STN,23.35
2022-12-09,USD,SVC,8.749159
2022-12-09,USD,SYP,2512.53
2022-12-09,USD,SZL,17.289591
2022-12-09,USD,THB,34.624757
2022-12-09,USD,TJS,10.098432
2022-12-09,USD,TMT,3.505
2022-12-09,USD,TND,3.208
2022-12-09,USD,TOP,2.342338
2022-12-09,USD,TRY,18.6511
2022-12-09,USD,TTD,6.784648
2022-12-09,USD,TWD,30.7078
2022-12-09,USD,TZS,2334
2022-12-09,USD,UAH,36.738016
2022-12-09,USD,UGX,3689.436643
2022-12-09,USD,USD,1
2022-12-09,USD,UYU,39.045911
2022-12-09,USD,UZS,11275
2022-12-09,USD,VES,13.5796
2022-12-09,USD,VND,23800
2022-12-09,USD,VUV,118.044
2022-12-09,USD,WST,2.69755
2022-12-09,USD,XAF,621.950395
2022-12-09,USD,XAG,0.04258945
2022-12-09,USD,XAU,0.00055638
2022-12-09,USD,XCD,2.70255
2022-12-09,USD,XDR,0.754422
2022-12-09,USD,XOF,621.950395
2022-12-09,USD,XPD,0.00051131
2022-12-09,USD,XPF,113.145258
2022-12-09,USD,XPT,0.00097231
2022-12-09,USD,YER,250.249937
2022-12-09,USD,ZAR,17.3544
2022-12-09,USD,ZMW,17.39259
2022-12-09,USD,ZWL,322
2022-12-10,USD,AED,3.673
2022-12-10,USD,AFN,87.48874
2022-12-10,USD,ALL,109.704627
2022-12-10,USD,AMD,396.150489
2022-12-10,USD,ANG,1.803537
2022-12-10,USD,AOA,504.1686
2022-12-10,USD,ARS,169.928315
2022-12-10,USD,AUD,1.471237
2022-12-10,USD,AWG,1.8
2022-12-10,USD,AZN,1.7
2022-12-10,USD,BAM,1.854483
2022-12-10,USD,BBD,2
2022-12-10,USD,BDT,103.422077
2022-12-10,USD,BGN,1.854705
2022-12-10,USD,BHD,0.376428
2022-12-10,USD,BIF,2063
2022-12-10,USD,BMD,1
2022-12-10,USD,BND,1.351538
2022-12-10,USD,BOB,6.914806
2022-12-10,USD,BRL,5.238
2022-12-10,USD,BSD,1
2022-12-10,USD,BTC,5.8350751e-05
2022-12-10,USD,BTN,82.401081
2022-12-10,USD,BWP,12.895558
2022-12-10,USD,BYN,2.525862
2022-12-10,USD,BZD,2.017067
2022-12-10,USD,CAD,1.37275
2022-12-10,USD,CDF,2056.426687
2022-12-10,USD,CHF,0.935101
2022-12-10,USD,CLF,0.031238
2022-12-10,USD,CLP,861.88
2022-12-10,USD,CNH,6.96351
2022-12-10,USD,CNY,6.9577
2022-12-10,USD,COP,4825.8664
2022-12-10,USD,CRC,586.905345
2022-12-10,USD,CUC,1
2022-12-10,USD,CUP,25.75
2022-12-10,USD,CVE,104.551246
2022-12-10,USD,CZK,23.0421
2022-12-10,USD,DJF,178.144417
2022-12-10,USD,DKK,7.062
2022-12-10,USD,DOP,55.022993
2022-12-10,USD,DZD,138.000308
2022-12-10,USD,EGP,24.566444
2022-12-10,USD,ERN,15
2022-12-10,USD,ETB,53.52828
2022-12-10,USD,EUR,0.948632
2022-12-10,USD,FJD,2.19545
2022-12-10,USD,FKP,0.815827
2022-12-10,USD,GBP,0.815827
2022-12-10,USD,GEL,2.66
2022-12-10,USD,GGP,0.815827
2022-12-10,USD,GHS,12.984023
2022-12-10,USD,GIP,0.815827
2022-12-10,USD,GMD,62.425
2022-12-10,USD,GNF,8775
2022-12-10,USD,GTQ,7.914474
2022-12-10,USD,GYD,209.472262
2022-12-10,USD,HKD,7.78605
2022-12-10,USD,HNL,24.702981
2022-12-10,USD,HRK,7.1716
2022-12-10,USD,HTG,142.043962
2022-12-10,USD,HUF,397.42
2022-12-10,USD,IDR,15603
2022-12-10,USD,ILS,3.41905
2022-12-10,USD,IMP,0.815827
2022-12-10,USD,INR,82.44115
2022-12-10,USD,IQD,1460.538679
2022-12-10,USD,IRR,41350
2022-12-10,USD,ISK,141.92
2022-12-10,USD,JEP,0.815827
2022-12-10,USD,JMD,153.981868
2022-12-10,USD,JOD,0.7093
2022-12-10,USD,JPY,136.57498781
2022-12-10,USD,KES,122.935665
2022-12-10,USD,KGS,84.95
2022-12-10,USD,KHR,4126.888469
2022-12-10,USD,KMF,466.375397
2022-12-10,USD,KPW,900
2022-12-10,USD,KRW,1304.27
2022-12-10,USD,KWD,0.306781
2022-12-10,USD,KYD,0.833926
2022-12-10,USD,KZT,470.687167
2022-12-10,USD,LAK,17304.674081
2022-12-10,USD,LBP,1513.011698
2022-12-10,USD,LKR,367.756498
2022-12-10,USD,LRD,154.000004
2022-12-10,USD,LSL,17.304508
2022-12-10,USD,LYD,4.850898
2022-12-10,USD,MAD,10.561798
2022-12-10,USD,MDL,19.388518
2022-12-10,USD,MGA,4423.057919
2022-12-10,USD,MKD,58.384294
2022-12-10,USD,MMK,2101.465278
2022-12-10,USD,MNT,3406.965265
2022-12-10,USD,MOP,8.020765
2022-12-10,USD,MRU,37.906415
2022-12-10,USD,MUR,43.670309
2022-12-10,USD,MVR,15.35
2022-12-10,USD,MWK,1027.147964
2022-12-10,USD,MXN,19.777
2022-12-10,USD,MYR,4.4035
2022-12-10,USD,MZN,63.899991
2022-12-10,USD,NAD,17.16
2022-12-10,USD,NGN,443.805911
2022-12-10,USD,NIO,36.4
2022-12-10,USD,NOK,10.0054
2022-12-10,USD,NPR,131.841838
2022-12-10,USD,NZD,1.559333
2022-12-10,USD,OMR,0.38445
2022-12-10,USD,PAB,1
2022-12-10,USD,PEN,3.866401
2022-12-10,USD,PGK,3.526004
2022-12-10,USD,PHP,55.374999
2022-12-10,USD,PKR,224.856629
2022-12-10,USD,PLN,4.45255
2022-12-10,USD,PYG,7146.305975
2022-12-10,USD,QAR,3.661689
2022-12-10,USD,RON,4.6743
2022-12-10,USD,RSD,111.321625
2022-12-10,USD,RUB,62.515002
2022-12-10,USD,RWF,1072.849763
2022-12-10,USD,SAR,3.760103
2022-12-10,USD,SBD,8.196859
2022-12-10,USD,SCR,13.606255
2022-12-10,USD,SDG,571.5
2022-12-10,USD,SEK,10.35015
2022-12-10,USD,SGD,1.356
2022-12-10,USD,SHP,0.815827
2022-12-10,USD,SLL,17665
2022-12-10,USD,SOS,568.909529
2022-12-10,USD,SRD,31.592
2022-12-10,USD,SSP,130.26
2022-12-10,USD,STD,22823.990504
2022-12-10,USD,STN,23.230456
2022-12-10,USD,SVC,8.756459
2022-12-10,USD,SYP,2512.53
2022-12-10,USD,SZL,17.304508
2022-12-10,USD,THB,34.624757
2022-12-10,USD,TJS,10.10705
2022-12-10,USD,TMT,3.505
2022-12-10,USD,TND,3.208
2022-12-10,USD,TOP,2.342338
2022-12-10,USD,TRY,18.6511
2022-12-10,USD,TTD,6.79031
2022-12-10,USD,TWD,30.7087
2022-12-10,USD,TZS,2333.625131
2022-12-10,USD,UAH,36.770589
2022-12-10,USD,UGX,3692.586533
2022-12-10,USD,USD,1
2022-12-10,USD,UYU,39.112499
2022-12-10,USD,UZS,11259.969501
2022-12-10,USD,VES,13.5796
2022-12-10,USD,VND,23800
2022-12-10,USD,VUV,118.044
2022-12-10,USD,WST,2.69755
2022-12-10,USD,XAF,622.26155
2022-12-10,USD,XAG,0.04258945
2022-12-10,USD,XAU,0.00055638
2022-12-10,USD,XCD,2.70255
2022-12-10,USD,XDR,0.755037
2022-12-10,USD,XOF,622.26155
2022-12-10,USD,XPD,0.00051131
2022-12-10,USD,XPF,113.201864
2022-12-10,USD,XPT,0.00097231
2022-12-10,USD,YER,250.249937
2022-12-10,USD,ZAR,17.35439
2022-12-10,USD,ZMW,17.407102
2022-12-10,USD,ZWL,322
2022-12-11,USD,AED,3.672925
2022-12-11,USD,AFN,87.295482
2022-12-11,USD,ALL,109.773701
2022-12-11,USD,AMD,395.980391
2022-12-11,USD,ANG,1.803537
2022-12-11,USD,AOA,504.1686
2022-12-11,USD,ARS,170.329639
2022-12-11,USD,AUD,1.475155
2022-12-11,USD,AWG,1.8
2022-12-11,USD,AZN,1.7
2022-12-11,USD,BAM,1.854483
2022-12-11,USD,BBD,2
2022-12-11,USD,BDT,103.422077
2022-12-11,USD,BGN,1.854725
2022-12-11,USD,BHD,0.37654
2022-12-11,USD,BIF,2070.354457
2022-12-11,USD,BMD,1
2022-12-11,USD,BND,1.351538
2022-12-11,USD,BOB,6.914806
2022-12-11,USD,BRL,5.238744
2022-12-11,USD,BSD,1
2022-12-11,USD,BTC,5.851346e-05
2022-12-11,USD,BTN,82.401081
2022-12-11,USD,BWP,12.895558
2022-12-11,USD,BYN,2.525862
2022-12-11,USD,BZD,2.017067
2022-12-11,USD,CAD,1.365693
2022-12-11,USD,CDF,2048.213344
2022-12-11,USD,CHF,0.935156
2022-12-11,USD,CLF,0.031033
2022-12-11,USD,CLP,860.10179
2022-12-11,USD,CNH,6.968125
2022-12-11,USD,CNY,6.958067
2022-12-11,USD,COP,4837.225706
2022-12-11,USD,CRC,586.905345
2022-12-11,USD,CUC,1
2022-12-11,USD,CUP,25.75
2022-12-11,USD,CVE,104.640997
2022-12-11,USD,CZK,23.092865
2022-12-11,USD,DJF,178.015533
2022-12-11,USD,DKK,7.06908
2022-12-11,USD,DOP,55.048395
2022-12-11,USD,DZD,138.038246
2022-12-11,USD,EGP,24.624465
2022-12-11,USD,ERN,15
2022-12-11,USD,ETB,53.502624
2022-12-11,USD,EUR,0.950459
2022-12-11,USD,FJD,2.19545
2022-12-11,USD,FKP,0.817279
2022-12-11,USD,GBP,0.817279
2022-12-11,USD,GEL,2.66
2022-12-11,USD,GGP,0.817279
2022-12-11,USD,GHS,12.997218
2022-12-11,USD,GIP,0.817279
2022-12-11,USD,GMD,62.425
2022-12-11,USD,GNF,8654.593645
2022-12-11,USD,GTQ,7.914474
2022-12-11,USD,GYD,209.472262
2022-12-11,USD,HKD,7.78684
2022-12-11,USD,HNL,24.700385
2022-12-11,USD,HRK,7.166087
2022-12-11,USD,HTG,145.601864
2022-12-11,USD,HUF,398.212725
2022-12-11,USD,IDR,15592.102701
2022-12-11,USD,ILS,3.419978
2022-12-11,USD,IMP,0.817279
2022-12-11,USD,INR,82.427923
2022-12-11,USD,IQD,1460.530943
2022-12-11,USD,IRR,41350
2022-12-11,USD,ISK,141.758245
2022-12-11,USD,JEP,0.817279
2022-12-11,USD,JMD,153.981868
2022-12-11,USD,JOD,0.7093
2022-12-11,USD,JPY,136.7195
2022-12-11,USD,KES,122.928532
2022-12-11,USD,KGS,84.95
2022-12-11,USD,KHR,4125.910775
2022-12-11,USD,KMF,466.375397
2022-12-11,USD,KPW,900
2022-12-11,USD,KRW,1304.269618
2022-12-11,USD,KWD,0.306605
2022-12-11,USD,KYD,0.833926
2022-12-11,USD,KZT,470.687167
2022-12-11,USD,LAK,17311.739264
2022-12-11,USD,LBP,1514.809359
2022-12-11,USD,LKR,367.756498
2022-12-11,USD,LRD,154.000004
2022-12-11,USD,LSL,17.232254
2022-12-11,USD,LYD,4.849718
2022-12-11,USD,MAD,10.558338
2022-12-11,USD,MDL,19.365904
2022-12-11,USD,MGA,4414.446335
2022-12-11,USD,MKD,58.384294
2022-12-11,USD,MMK,2101.465278
2022-12-11,USD,MNT,3406.965265
2022-12-11,USD,MOP,8.020765
2022-12-11,USD,MRU,37.835472
2022-12-11,USD,MUR,43.625168
2022-12-11,USD,MVR,15.35
2022-12-11,USD,MWK,1026.218371
2022-12-11,USD,MXN,19.791399
2022-12-11,USD,MYR,4.4035
2022-12-11,USD,MZN,63.899991
2022-12-11,USD,NAD,17.16
2022-12-11,USD,NGN,444.271547
2022-12-11,USD,NIO,36.508273
2022-12-11,USD,NOK,9.98725
2022-12-11,USD,NPR,131.841838
2022-12-11,USD,NZD,1.564448
2022-12-11,USD,OMR,0.384556
2022-12-11,USD,PAB,1
2022-12-11,USD,PEN,3.861821
2022-12-11,USD,PGK,3.525803
2022-12-11,USD,PHP,55.370071
2022-12-11,USD,PKR,224.815303
2022-12-11,USD,PLN,4.457399
2022-12-11,USD,PYG,7146.305975
2022-12-11,USD,QAR,3.644938
2022-12-11,USD,RON,4.669965
2022-12-11,USD,RSD,111.207748
2022-12-11,USD,RUB,62.692001
2022-12-11,USD,RWF,1070.27981
2022-12-11,USD,SAR,3.7612
2022-12-11,USD,SBD,8.196859
2022-12-11,USD,SCR,13.606255
2022-12-11,USD,SDG,571.5
2022-12-11,USD,SEK,10.340436
2022-12-11,USD,SGD,1.35382
2022-12-11,USD,SHP,0.817279
2022-12-11,USD,SLL,17665
2022-12-11,USD,SOS,568.745717
2022-12-11,USD,SRD,31.592
2022-12-11,USD,SSP,130.26
2022-12-11,USD,STD,22823.990504
2022-12-11,USD,STN,23.270304
2022-12-11,USD,SVC,8.756459
2022-12-11,USD,SYP,2512.53
2022-12-11,USD,SZL,17.275607
2022-12-11,USD,THB,34.708826
2022-12-11,USD,TJS,10.10705
2022-12-11,USD,TMT,3.505
2022-12-11,USD,TND,3.208
2022-12-11,USD,TOP,2.342338
2022-12-11,USD,TRY,18.639385
2022-12-11,USD,TTD,6.79031
2022-12-11,USD,TWD,30.706601
2022-12-11,USD,TZS,2333.700105
2022-12-11,USD,UAH,36.770589
2022-12-11,USD,UGX,3692.586533
2022-12-11,USD,USD,1
2022-12-11,USD,UYU,39.099183
2022-12-11,USD,UZS,11262.975601
2022-12-11,USD,VES,13.5796
2022-12-11,USD,VND,23576.591432
2022-12-11,USD,VUV,118.044
2022-12-11,USD,WST,2.69755
2022-12-11,USD,XAF,623.46004
2022-12-11,USD,XAG,0.04281922
2022-12-11,USD,XAU,0.00055712
2022-12-11,USD,XCD,2.70255
2022-12-11,USD,XDR,0.755037
2022-12-11,USD,XOF,623.46004
2022-12-11,USD,XPD,0.00051271
2022-12-11,USD,XPF,113.419893
2022-12-11,USD,XPT,0.0009723
2022-12-11,USD,YER,250.249937
2022-12-11,USD,ZAR,17.35636
2022-12-11,USD,ZMW,17.407102
2022-12-11,USD,ZWL,322
2022-12-12,USD,AED,3.67295
2022-12-12,USD,AFN,86.999983
2022-12-12,USD,ALL,109.363854
2022-12-12,USD,AMD,395.49917
2022-12-12,USD,ANG,1.801164
2022-12-12,USD,AOA,504.58
2022-12-12,USD,ARS,171.2819
2022-12-12,USD,AUD,1.481119
2022-12-12,USD,AWG,1.80265
2022-12-12,USD,AZN,1.7
2022-12-12,USD,BAM,1.850001
2022-12-12,USD,BBD,2
2022-12-12,USD,BDT,102.908139
2022-12-12,USD,BGN,1.8563
2022-12-12,USD,BHD,0.377002
2022-12-12,USD,BIF,2069.763918
2022-12-12,USD,BMD,1
2022-12-12,USD,BND,1.351394
2022-12-12,USD,BOB,6.905851
2022-12-12,USD,BRL,5.3228
2022-12-12,USD,BSD,1
2022-12-12,USD,BTC,5.8120156e-05
2022-12-12,USD,BTN,82.465003
2022-12-12,USD,BWP,12.945645
2022-12-12,USD,BYN,2.522595
2022-12-12,USD,BZD,2.014482
2022-12-12,USD,CAD,1.363151
2022-12-12,USD,CDF,2053.744974
2022-12-12,USD,CHF,0.935791
2022-12-12,USD,CLF,0.03143
2022-12-12,USD,CLP,867.25
2022-12-12,USD,CNH,6.98842
2022-12-12,USD,CNY,6.9775
2022-12-12,USD,COP,4820.440026
2022-12-12,USD,CRC,583.251338
2022-12-12,USD,CUC,1
2022-12-12,USD,CUP,25.75
2022-12-12,USD,CVE,104.304013
2022-12-12,USD,CZK,23.06018
2022-12-12,USD,DJF,177.827972
2022-12-12,USD,DKK,7.055629
2022-12-12,USD,DOP,55.136899
2022-12-12,USD,DZD,137.901892
2022-12-12,USD,EGP,24.6517
2022-12-12,USD,ERN,15
2022-12-12,USD,ETB,53.463577
2022-12-12,USD,EUR,0.948554
2022-12-12,USD,FJD,2.20125
2022-12-12,USD,FKP,0.815038
2022-12-12,USD,GBP,0.815038
2022-12-12,USD,GEL,2.66
2022-12-12,USD,GGP,0.815038
2022-12-12,USD,GHS,13.026884
2022-12-12,USD,GIP,0.815038
2022-12-12,USD,GMD,62.425
2022-12-12,USD,GNF,8611.811481
2022-12-12,USD,GTQ,7.885226
2022-12-12,USD,GYD,209.089147
2022-12-12,USD,HKD,7.77485
2022-12-12,USD,HNL,24.670712
2022-12-12,USD,HRK,7.1633
2022-12-12,USD,HTG,144.412841
2022-12-12,USD,HUF,393.238904
2022-12-12,USD,IDR,15678
2022-12-12,USD,ILS,3.43785
2022-12-12,USD,IMP,0.815038
2022-12-12,USD,INR,82.645061
2022-12-12,USD,IQD,1458.618777
2022-12-12,USD,IRR,41350
2022-12-12,USD,ISK,142.95
2022-12-12,USD,JEP,0.815038
2022-12-12,USD,JMD,153.723805
2022-12-12,USD,JOD,0.7093
2022-12-12,USD,JPY,137.5165
2022-12-12,USD,KES,122.727751
2022-12-12,USD,KGS,84.95
2022-12-12,USD,KHR,4129.034623
2022-12-12,USD,KMF,466.375397
2022-12-12,USD,KPW,900
2022-12-12,USD,KRW,1306.978374
2022-12-12,USD,KWD,0.30701
2022-12-12,USD,KYD,0.832762
2022-12-12,USD,KZT,469.602181
2022-12-12,USD,LAK,17282.988987
2022-12-12,USD,LBP,1511.248431
2022-12-12,USD,LKR,367.279329
2022-12-12,USD,LRD,154.000004
2022-12-12,USD,LSL,17.467
2022-12-12,USD,LYD,4.837851
2022-12-12,USD,MAD,10.527098
2022-12-12,USD,MDL,19.349489
2022-12-12,USD,MGA,4417.358055
2022-12-12,USD,MKD,58.486001
2022-12-12,USD,MMK,2098.735489
2022-12-12,USD,MNT,3406.965265
2022-12-12,USD,MOP,8.001759
2022-12-12,USD,MRU,37.807237
2022-12-12,USD,MUR,43.649998
2022-12-12,USD,MVR,15.35
2022-12-12,USD,MWK,1026.495324
2022-12-12,USD,MXN,19.8622
2022-12-12,USD,MYR,4.417
2022-12-12,USD,MZN,63.899991
2022-12-12,USD,NAD,17.16
2022-12-12,USD,NGN,444.162224
2022-12-12,USD,NIO,36.487721
2022-12-12,USD,NOK,9.983083
2022-12-12,USD,NPR,131.944144
2022-12-12,USD,NZD,1.565754
2022-12-12,USD,OMR,0.385019
2022-12-12,USD,PAB,1
2022-12-12,USD,PEN,3.844099
2022-12-12,USD,PGK,3.521455
2022-12-12,USD,PHP,55.654998
2022-12-12,USD,PKR,224.740053
2022-12-12,USD,PLN,4.449837
2022-12-12,USD,PYG,7078.548155
2022-12-12,USD,QAR,3.652745
2022-12-12,USD,RON,4.6775
2022-12-12,USD,RSD,111.233466
2022-12-12,USD,RUB,63.250003
2022-12-12,USD,RWF,1071.608736
2022-12-12,USD,SAR,3.760964
2022-12-12,USD,SBD,8.196859
2022-12-12,USD,SCR,13.441169
2022-12-12,USD,SDG,571.5
2022-12-12,USD,SEK,10.327436
2022-12-12,USD,SGD,1.354455
2022-12-12,USD,SHP,0.815038
2022-12-12,USD,SLL,17665
2022-12-12,USD,SOS,568.196013
2022-12-12,USD,SRD,31.586
2022-12-12,USD,SSP,130.26
2022-12-12,USD,STD,22823.990504
2022-12-12,USD,STN,23.174094
2022-12-12,USD,SVC,8.74381
2022-12-12,USD,SYP,2512.53
2022-12-12,USD,SZL,17.465488
2022-12-12,USD,THB,34.873
2022-12-12,USD,TJS,10.069432
2022-12-12,USD,TMT,3.505
2022-12-12,USD,TND,3.208
2022-12-12,USD,TOP,2.336875
2022-12-12,USD,TRY,18.6223
2022-12-12,USD,TTD,6.778534
2022-12-12,USD,TWD,30.695002
2022-12-12,USD,TZS,2332
2022-12-12,USD,UAH,36.909304
2022-12-12,USD,UGX,3692.713897
2022-12-12,USD,USD,1
2022-12-12,USD,UYU,38.88665
2022-12-12,USD,UZS,11264.513739
2022-12-12,USD,VES,13.5796
2022-12-12,USD,VND,23705.045142
2022-12-12,USD,VUV,118.044
2022-12-12,USD,WST,2.69755
2022-12-12,USD,XAF,622.210391
2022-12-12,USD,XAG,0.04282931
2022-12-12,USD,XAU,0.00056115
2022-12-12,USD,XCD,2.70255
2022-12-12,USD,XDR,0.751983
